Name,E615(pi)-dxF-0.3
Comment,E615 pi-data x-differential[y=0.3]
Reference,Phys.Rev.D 39 (1989) 92-122
Process type,DY
Number of points,17
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.16
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E615(pi)-dxF.[0.30-0.40].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.125,0.0,0.25,0.03216,0.00251,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.375,0.25,0.5,0.1123,0.0049,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.625,0.5,0.75,0.1523,0.0058,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.875,0.75,1.0,0.1533,0.0061,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.125,1.0,1.25,0.1331,0.0056,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.375,1.25,1.5,0.1327,0.006,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.625,1.5,1.75,0.09559,0.00522,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.875,1.75,2.0,0.06591,0.00454,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.125,2.0,2.25,0.04311,0.00381,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.375,2.25,2.5,0.02099,0.00253,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.625,2.5,2.75,0.01242,0.00216,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.875,2.75,3.0,0.01022,0.00197,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.125,3.0,3.25,0.01013,0.00261,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.375,3.25,3.5,0.00367,0.001498,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.625,3.5,3.75,0.003971,0.001501,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].15,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.875,3.75,4.0,0.002896,0.001448,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].16,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,4.375,4.25,4.5,0.00138,0.00138,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
