Name,E615(pi)-dxF-0.9
Comment,E615 pi-data x-differential[y=0.9]
Reference,Phys.Rev.D 39 (1989) 92-122
Process type,DY
Number of points,11
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.16
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E615(pi)-dxF.[0.90-1.00].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,0.125,0.0,0.25,0.004076,0.000491,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,0.375,0.25,0.5,0.00611,0.000506,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,0.625,0.5,0.75,0.004145,0.000377,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,0.875,0.75,1.0,0.002471,0.00027,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,1.125,1.0,1.25,0.001106,0.000153,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,1.375,1.25,1.5,0.0008307,0.0001404,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,1.625,1.5,1.75,0.0002395,6.64e-05,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,1.875,1.75,2.0,0.0002,6.32e-05,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,2.125,2.0,2.25,4e-05,2e-05,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,2.375,2.25,2.5,3.43e-05,2.42e-05,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.90-1.00].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.95,0.9,1.0,2.625,2.5,2.75,4e-05,4e-05,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
