Name,E615(pi)-dQ-4.5
Comment,E615 pi-data Q-differential only Q=4.5
Reference,Phys.Rev.D 39 (1989) 92-122
Process type,DY
Number of points,18
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.16
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E615(pi)-dQ.[4.50-4.95].0,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,0.125,0.0,0.25,0.01539,0.00073,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].1,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,0.375,0.25,0.5,0.04008,0.00122,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].2,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,0.625,0.5,0.75,0.05001,0.0014,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].3,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,0.875,0.75,1.0,0.05094,0.00146,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].4,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,1.125,1.0,1.25,0.04561,0.00141,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].5,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,1.375,1.25,1.5,0.04006,0.00141,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].6,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,1.625,1.5,1.75,0.02727,0.0012,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].7,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,1.875,1.75,2.0,0.0189,0.00107,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].8,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,2.125,2.0,2.25,0.01245,0.0009,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].9,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,2.375,2.25,2.5,0.007207,0.0007,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].10,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,2.625,2.5,2.75,0.004876,0.000629,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].11,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,2.875,2.75,3.0,0.002967,0.000516,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].12,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,3.125,3.0,3.25,0.001301,0.000348,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].13,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,3.375,3.25,3.5,0.0009393,0.0002832,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].14,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,3.625,3.5,3.75,0.0002236,0.0001581,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].15,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,3.875,3.75,4.0,0.0003925,0.0001962,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].16,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,4.125,4.0,4.25,0.0001889,0.0001889,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[4.50-4.95].17,2 - 2 - 1004,473.6,4.725,4.5,4.95,0.5,0.0,1.0,4.375,4.25,4.5,0.0002467,0.0001424,0.008888888888888885,False,0.0,0.0,-1000.0,1000.0
