Name,E615(pi)-dQ-5.85
Comment,E615 pi-data Q-differential only Q=5.85
Reference,Phys.Rev.D 39 (1989) 92-122
Process type,DY
Number of points,18
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.16
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E615(pi)-dQ.[5.85-6.75].0,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,0.125,0.0,0.25,0.002852,0.00028,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].1,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,0.375,0.25,0.5,0.008553,0.000509,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].2,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,0.625,0.5,0.75,0.01323,0.00065,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].3,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,0.875,0.75,1.0,0.01451,0.00072,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].4,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,1.125,1.0,1.25,0.01391,0.0007,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].5,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,1.375,1.25,1.5,0.01113,0.00064,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].6,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,1.625,1.5,1.75,0.007072,0.000539,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].7,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,1.875,1.75,2.0,0.005436,0.0005,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].8,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,2.125,2.0,2.25,0.00393,0.000454,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].9,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,2.375,2.25,2.5,0.002507,0.000378,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].10,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,2.625,2.5,2.75,0.001271,0.000284,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].11,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,2.875,2.75,3.0,0.0004433,0.0001676,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].12,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,3.125,3.0,3.25,0.0005849,0.0002068,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].13,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,3.375,3.25,3.5,0.0002171,0.0001253,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].14,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,3.625,3.5,3.75,0.0001762,0.0001246,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].15,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,3.875,3.75,4.0,0.0001911,0.0001103,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].16,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,4.125,4.0,4.25,8.33e-05,8.33e-05,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.85-6.75].17,2 - 2 - 1004,473.6,6.3,5.85,6.75,0.5,0.0,1.0,4.625,4.5,4.75,3.26e-05,3.26e-05,0.004444444444444443,False,0.0,0.0,-1000.0,1000.0
