Name,E615(pi)-dQ-5.4
Comment,E615 pi-data Q-differential only Q=5.4
Reference,Phys.Rev.D 39 (1989) 92-122
Process type,DY
Number of points,15
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.16
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E615(pi)-dQ.[5.40-5.85].0,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,0.125,0.0,0.25,0.005606,0.000476,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].1,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,0.375,0.25,0.5,0.01395,0.00075,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].2,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,0.625,0.5,0.75,0.0221,0.00099,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].3,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,0.875,0.75,1.0,0.02498,0.00108,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].4,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,1.125,1.0,1.25,0.02211,0.00106,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].5,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,1.375,1.25,1.5,0.01757,0.00099,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].6,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,1.625,1.5,1.75,0.01346,0.00087,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].7,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,1.875,1.75,2.0,0.008896,0.000741,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].8,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,2.125,2.0,2.25,0.005966,0.000651,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].9,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,2.375,2.25,2.5,0.004539,0.000563,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].10,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,2.625,2.5,2.75,0.0023,0.00048,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].11,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,2.875,2.75,3.0,0.00164,0.000358,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].12,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,3.125,3.0,3.25,0.0002813,0.0001624,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].13,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,3.375,3.25,3.5,0.0004261,0.000246,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dQ.[5.40-5.85].14,2 - 2 - 1004,473.6,5.625,5.4,5.85,0.5,0.0,1.0,3.625,3.5,3.75,0.0003733,0.0002155,0.008888888888888904,False,0.0,0.0,-1000.0,1000.0
