Name,E615(pi)-dxF-0.6
Comment,E615 pi-data x-differential[y=0.6]
Reference,Phys.Rev.D 39 (1989) 92-122
Process type,DY
Number of points,17
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.16
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E615(pi)-dxF.[0.60-0.70].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.125,0.0,0.25,0.02314,0.00138,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.375,0.25,0.5,0.06022,0.00229,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.625,0.5,0.75,0.07227,0.00255,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.875,0.75,1.0,0.07509,0.00263,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.125,1.0,1.25,0.06253,0.00243,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.375,1.25,1.5,0.05281,0.00227,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.627,1.502,1.752,0.03432,0.00185,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.875,1.75,2.0,0.02225,0.0015,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.125,2.0,2.25,0.01191,0.00106,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.375,2.25,2.5,0.008473,0.000992,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.625,2.5,2.75,0.005978,0.000872,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.875,2.75,3.0,0.002222,0.000474,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,3.125,3.0,3.25,0.001551,0.000491,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,3.375,3.25,3.5,0.0005264,0.0002632,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,3.625,3.5,3.75,0.0005676,0.0002539,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].15,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,3.875,3.75,4.0,0.00051,0.0002944,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].16,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,4.125,4.0,4.25,0.0001825,0.0001825,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
